Study_Code,Clinical_Department,Country,Phase,Rare_Disease,New_Indication,Elderly_Usage,Number_of_Sites,CTT_Actual,Actual_Final_Protocol,CTT_FP_Weeks,Risk_Score,Success_Score,FSI_Demand
f93d3b90,Neurology,Germany,3,1,1,0,11,15,3,30,0.9190592609815622,0.22544036757238498,3.253492021945699
be24de24,Oncology,Australia,3,1,1,1,31,20,11,12,0.3649662949229404,0.36160704502591356,0.41990679038890594
0d40d4d6,Oncology,UK,3,1,1,1,25,17,11,41,0.2137312912254867,0.9786284055785169,0.6083270422192595
e4ece384,Cardiology,France,4,0,0,0,17,6,1,16,0.36688354568741477,0.9691049352249925,0.24943275488545874
5a65e5da,Cardiology,Germany,3,1,1,1,21,24,2,29,0.6374569233952441,0.8448970082360779,1.2198199807677719
53343a0c,Infectious Disease,France,2,1,1,0,15,16,3,14,0.8607093326061318,0.30925544598647825,1.4837229099270492
8c65dd51,Endocrinology,Canada,3,1,1,1,14,25,2,27,0.4468516239024972,0.4974419264876403,1.7011919153901314
63570469,Oncology,France,1,0,1,1,37,11,6,36,0.9233277933281357,0.49580455464163387,1.2885800349621201
3a66c44b,Endocrinology,UK,4,0,0,1,18,5,7,9,0.31980885371013584,0.44827592033636543,0.11064162204854827
2d4a7331,Infectious Disease,Australia,2,1,0,1,41,18,5,38,0.7241866185733902,0.14039227458077105,1.3763672865808736
b9469747,Oncology,India,4,0,0,1,12,28,5,19,0.762142015434045,0.581074636801886,1.822307046897347
c8eb5717,Oncology,India,4,0,1,1,37,14,7,16,0.3465666273975544,0.16553079291237482,0.5577249730600974
203f901d,Endocrinology,Canada,4,0,0,1,11,7,6,47,0.1242728904704747,0.8217268126461494,3.5922679047242534
69aa7ecf,Neurology,India,1,1,0,0,38,15,8,14,0.4287136078456799,0.7221764285603034,0.07632267007090511
1240c377,Cardiology,Japan,4,1,1,1,11,26,9,26,0.14067653257552248,0.41746330597918124,2.0901078972826634
b8608a84,Neurology,USA,4,1,1,0,11,24,2,5,0.9106783978619599,0.6824227439912168,0.7851143507275029
c604bbb4,Endocrinology,Japan,3,1,0,1,45,25,2,33,0.9581727366406522,0.30973330590318826,1.3614816998536947
022c2863,Cardiology,Germany,1,1,0,0,40,19,1,22,0.7618419243514004,0.3387250584609692,1.064183703196422
39e72978,Neurology,Japan,2,1,0,1,11,10,7,43,0.7540161267824504,0.38272016523286445,4.032652531346745
accaae38,Cardiology,Germany,2,1,0,1,24,22,11,48,0.31680340247055755,0.8173104399417968,1.6106355582131655
c047e5c6,Oncology,Germany,2,0,1,0,22,17,4,49,0.16653301890227618,0.28962221216147604,1.9751757248025494
ce9127f5,Neurology,USA,1,1,1,1,49,19,9,50,0.821894172274825,0.6065031047374346,1.1285052584948645
11cedadb,Cardiology,UK,2,1,1,1,47,7,6,18,0.6032457383980309,0.2804204029793365,0.6353423098738241
1eaf4ee9,Cardiology,Australia,1,1,1,1,45,19,7,45,0.7134647777084575,0.35653368255617346,1.4653166172354277
f963c805,Cardiology,Canada,3,1,1,1,18,28,7,36,0.801676961277607,0.3119331636878422,2.400813812675299
6605f872,Neurology,USA,3,1,0,1,44,28,8,47,0.46849084205704195,0.6805042039659572,0.7905795783492674
40d5d52b,Infectious Disease,Canada,1,1,1,0,18,5,4,44,0.23009193098048594,0.5740560500102023,2.0043115536121503
408aa60e,Neurology,India,2,1,1,1,25,14,3,8,0.8155331194266059,0.749169231314998,0.4119033681975516
db6b9a70,Endocrinology,India,1,1,0,0,31,28,3,25,0.5083890753055667,0.29794909359968724,1.0912524280978722
0b97cad7,Neurology,Japan,1,0,1,0,30,22,10,30,0.8442318077703393,0.10823368215343353,1.9064305771929688
a713888e,Cardiology,Germany,4,0,0,0,31,12,8,50,0.4939292320840115,0.7124586104173013,1.634355597451839
95cf82cd,Oncology,France,1,1,1,0,28,16,3,38,0.2953147676115755,0.20336856264556835,1.5141071374276613
0b171ea7,Neurology,France,4,1,1,0,9,9,8,22,0.2539045149884041,0.32167470198156045,2.413239676138225
1cdf6b57,Neurology,Canada,3,0,1,0,46,5,2,42,0.7695295809032511,0.37511753721510044,1.185721548738199
3aa2c53e,Cardiology,Germany,4,1,0,0,42,12,5,10,0.617400210514597,0.7721218830617812,0.27430388092115165
3b77ce3b,Oncology,Canada,1,1,1,0,32,9,5,42,0.4641426104182179,0.6633026295916844,1.134880291759928
9a8640a9,Oncology,USA,3,0,0,1,46,21,7,37,0.5429050805721988,0.26583889287324597,1.0525075295951458
8f7b909e,Endocrinology,UK,4,1,1,0,47,19,5,37,0.5946747447578858,0.6380990295577675,0.7825629346586652
ec5346ac,Neurology,Australia,1,1,1,1,36,8,9,30,0.3154747976432164,0.7373331955995507,0.3478398626375111
10a82d5b,Oncology,USA,3,1,0,0,28,17,3,47,0.44034902172792023,0.4500074825111543,1.4351458113590592
5518b19e,Oncology,Germany,4,0,0,0,10,21,9,8,0.3631703185987616,0.32135762262506684,0.898992988067055
9f33e898,Infectious Disease,Germany,1,0,1,1,14,17,1,7,0.44958146207106453,0.7110844956233103,0.3727443516411446
044cc482,Infectious Disease,UK,1,1,0,0,7,29,3,10,0.5505059921661144,0.6498020801273475,1.3849676041302903
e5d4b69d,Oncology,Canada,2,0,1,1,11,6,4,51,0.2560217851489293,0.17012094262373811,4.721556565888663
2e62411e,Endocrinology,Japan,2,0,1,0,33,28,6,6,0.4541635563839992,0.7000116762103789,0.0
a802e561,Oncology,Japan,4,0,0,1,38,8,10,24,0.4469449989762312,0.5396661395517688,0.5560857815645119
0e372276,Cardiology,UK,4,1,0,1,11,29,8,37,0.3574034351580365,0.7780320612799547,2.957173159623304
ac77d970,Neurology,Japan,4,0,0,0,21,6,7,12,0.9986466923222069,0.2716457876918441,1.2923593443108787
a99b0b42,Endocrinology,France,1,0,1,0,17,16,8,23,0.16626475809486224,0.3323947761112388,1.1893454464010966
7d2650ed,Cardiology,Japan,4,0,0,0,25,23,6,43,0.6786560253571622,0.5889814651877691,1.9651758342134393
1029533f,Endocrinology,Japan,1,1,1,0,35,22,6,15,0.25699474588279203,0.5335601751029793,0.19923332078589456
f2fad3ad,Cardiology,Japan,4,0,0,1,13,14,6,42,0.8555715903566641,0.44772883395084695,3.649126685577505
9c15c40b,Neurology,France,1,0,0,1,49,9,3,49,0.9227768824083707,0.77142998298681,1.2172695890511522
04bc1303,Neurology,Canada,1,1,0,1,17,15,10,31,0.46133018434806294,0.6082764072654542,1.742513087525639
8b5343f1,Infectious Disease,Japan,2,0,0,1,21,5,4,51,0.8411306044786387,0.7392446685047067,2.625057160822346
424a07c5,Cardiology,India,3,0,0,1,12,7,11,36,0.32491850441505443,0.23792946608720417,3.0112978971445643
e09ebe2e,Infectious Disease,France,1,0,1,1,13,21,6,13,0.22606165659633543,0.7560894656309834,0.42191940035057296
b38b9390,Cardiology,UK,4,1,0,1,13,19,7,14,0.3842904397623499,0.5153752972902627,0.8644824739757389
eedc9d41,Infectious Disease,USA,2,1,0,0,44,18,3,10,0.40750661250194253,0.13039114211612832,0.5810604900079106
5dc5e899,Neurology,UK,4,0,1,0,34,28,4,21,0.4576217903070211,0.31104239859684923,0.836013547974404
723d28c4,Endocrinology,USA,4,0,1,0,11,19,6,22,0.4356630477620369,0.12318075256652018,2.1851580079432793
a3f1c4c0,Infectious Disease,Australia,1,0,1,0,21,20,1,17,0.47003000756545354,0.5111870697919394,0.807450528579356
3da85794,Cardiology,UK,1,0,1,0,43,8,11,20,0.739030029224617,0.3932917844995769,0.9480779105815949
07718609,Cardiology,India,3,0,0,0,42,23,7,26,0.3210221195791617,0.9887046039219262,0.0
3133730c,Neurology,USA,1,0,0,0,9,28,11,22,0.11671803618860953,0.8816537052611768,1.7109061027645078
9b19aead,Cardiology,USA,1,1,1,0,21,29,1,48,0.5407124962431445,0.8431037743088343,2.056371577931038
800a625b,Oncology,Germany,3,0,0,1,44,12,11,6,0.5034621197843776,0.5510048941281209,0.0
4880bc56,Endocrinology,USA,4,0,1,0,5,10,10,37,0.1540584908590874,0.8263787494156901,6.742878557342507
f042670a,Infectious Disease,USA,3,0,1,0,20,20,11,28,0.22042126135127238,0.34018268271647967,1.4074501976089397
10f92f4c,Endocrinology,Germany,3,1,0,0,21,7,11,44,0.5589288052164045,0.6045845210618724,1.9902614977162127
1778b4dd,Neurology,Japan,3,0,0,1,34,12,9,34,0.3112756840176214,0.453626255187469,0.9408960430560352
f3bf46a8,Infectious Disease,Japan,2,1,1,0,35,9,10,42,0.8898384647273022,0.25420772037045675,1.8383469050707575
5dbb37c7,Infectious Disease,Germany,4,0,0,1,39,9,9,17,0.25596323781354563,0.16535208823156364,0.4590581212660505
ff0c03c3,Oncology,France,2,0,1,1,49,16,11,40,0.11811036866366464,0.6023965446744534,0.32238949952001467
053534ff,Neurology,Australia,2,0,1,0,12,29,9,50,0.5028073924519544,0.18787522139218554,4.428986045317813
9f2ebddc,Cardiology,USA,1,0,1,1,34,5,4,23,0.9875467995474299,0.7462027870173842,0.8289831965890533
61262f84,Oncology,USA,3,0,1,0,43,11,2,35,0.6704852736758288,0.9293216308535402,0.5296826539490708
df701efe,Oncology,Germany,3,0,0,0,25,28,7,36,0.41862674913573206,0.24589549874040484,1.6195738816339396
65ea7889,Endocrinology,Germany,2,1,1,0,19,15,4,34,0.1151812103210725,0.5238447206592054,1.3642047356175067
2ca55917,Endocrinology,France,1,0,1,1,38,14,5,10,0.5364535957680041,0.7648971337538426,0.008176998638119479
4dc936d2,Endocrinology,India,1,0,1,0,31,7,1,8,0.2858194019245872,0.3581556949297242,0.2083278114204552
c0c7a263,Oncology,Japan,1,0,0,0,6,12,11,7,0.6829786769019814,0.9286880676696435,0.9740978733971095
e3e01808,Cardiology,UK,4,1,1,0,14,5,10,14,0.6247076443581712,0.8996190029829197,0.6106791180912774
9e7c1b53,Infectious Disease,India,2,0,1,1,9,12,6,22,0.33869239784846644,0.19337892015671015,2.5645183351981404
9d56fd62,Endocrinology,Canada,4,1,0,1,31,27,7,41,0.1619944607968045,0.12465979437865614,1.1625612205800537
720d7ebd,Cardiology,Japan,1,0,1,1,8,24,3,23,0.7795172782363012,0.9788126346814616,2.6594863076514192
1d386d37,Neurology,USA,1,0,1,1,17,15,10,30,0.626917685133648,0.960827522294018,1.4458489497997336
74eec6ec,Endocrinology,Canada,1,1,1,0,21,11,2,32,0.8579136245577655,0.4800570440193669,1.958644105564466
43ca6a45,Infectious Disease,India,3,1,1,0,25,20,10,21,0.3338200140730447,0.14550699169537518,1.0437235030272998
2abb8673,Neurology,Germany,2,0,0,1,27,11,7,40,0.6875758583023709,0.6569879974714251,1.566886906717852
db32930f,Neurology,France,3,1,0,0,37,17,1,50,0.20681245047581648,0.3640690966497906,1.200617203344305
025a946f,Infectious Disease,Japan,4,1,0,1,19,14,2,28,0.3626289171251593,0.9430506882104988,0.8257106016227288
cdce12b4,Endocrinology,France,3,0,1,0,18,21,3,23,0.6908852006896327,0.8151957325488731,1.0418737290795672
c8374b7a,Oncology,Canada,2,0,0,0,13,7,4,9,0.8430231746303138,0.6846344057200991,0.824396190489054
5648928c,Infectious Disease,Japan,3,0,0,1,48,11,5,39,0.3888329515690122,0.35605346276217564,0.768651868466141
af791398,Infectious Disease,Australia,1,1,1,1,41,15,4,18,0.8189682009008511,0.7311417214975457,0.5148789581841109
1ef9e84b,Infectious Disease,Australia,4,0,0,0,34,17,10,21,0.7099772142459543,0.3602514400832837,0.9181851326374569
408596b3,Neurology,India,4,0,0,1,33,9,3,41,0.4138072943568398,0.13386788573668845,1.5642717523007987
9199cbbf,Cardiology,USA,1,1,0,0,27,29,1,28,0.8887572439699953,0.5575911288582467,1.373098654594509
70405061,Oncology,Australia,1,1,1,0,38,27,7,23,0.5583061594318881,0.5398160903098219,0.6685026606425277
d8a10212,Endocrinology,Australia,1,0,1,0,11,23,10,25,0.683422140291474,0.7867053757236101,2.2136825096225934
f33fc1e7,Endocrinology,UK,2,1,0,0,13,19,6,15,0.5460682077131321,0.8791064941190002,0.8028405630686426
d86540ed,Cardiology,France,3,1,0,1,8,5,2,44,0.5074479644416913,0.41902163982483587,5.576592690124723
d73091e4,Infectious Disease,France,4,1,1,0,6,9,2,43,0.8631799455149708,0.5045257091833039,7.57548135183047
a49c2256,Oncology,Australia,3,0,1,0,31,17,3,50,0.36523397353476317,0.5233603776800754,1.699370714728552
9cde89aa,Endocrinology,UK,1,0,1,0,37,14,8,36,0.13296630012735222,0.3918016759351415,0.6152244824716255
d1e1ed41,Endocrinology,France,1,0,1,1,36,9,8,32,0.8918043791904651,0.7690482312626713,1.0158201856156286
29e2abf4,Infectious Disease,France,3,1,0,0,48,27,10,5,0.8425215577460647,0.5698910666856695,0.2572263230046579
df8d6267,Cardiology,Japan,4,0,1,1,49,5,10,29,0.4299044271126514,0.9225601969497759,0.09708972990096205
5b111e80,Oncology,Japan,2,0,0,1,41,14,10,35,0.2669060248346901,0.6852796947060275,0.367878776348591
4367b363,Cardiology,UK,3,1,1,1,31,22,10,6,0.7079802787436239,0.2907069030045752,0.5988311217306067
1c038143,Cardiology,Canada,1,1,1,1,32,26,11,33,0.17088481327207533,0.24832778387233276,0.9693380627945284
d843714a,Oncology,USA,1,0,1,1,7,12,8,22,0.4813792799849277,0.4351459041246629,3.1401514074750114
ebb4354d,Oncology,India,2,1,1,1,40,24,7,13,0.17727608938602804,0.4122338862312759,0.0
edd37fa1,Endocrinology,Australia,3,0,0,1,47,7,2,28,0.6381187077958865,0.4664186423762592,0.9099983139859719
0a18d6f3,Endocrinology,Australia,2,0,0,0,12,23,1,49,0.12448754542866698,0.2652319632739979,4.026516613467933
9a1fd57d,Oncology,India,2,0,0,0,48,23,6,22,0.6663145380708805,0.9804004030238403,0.13119154548928702
0c49fa43,Neurology,Australia,4,1,1,1,45,6,11,46,0.7058850159604569,0.23113879558185602,1.4074951427797668
c80afe54,Endocrinology,Australia,4,1,0,1,41,21,8,24,0.538430027162636,0.6873838968018889,0.44491444304758637
60736123,Neurology,Canada,1,0,1,1,49,20,1,9,0.25750659636785067,0.11176231155813082,0.36551663670161577
b08c0ab4,Oncology,France,3,0,1,0,42,25,3,17,0.19125454476448653,0.4662649344871118,0.20675269661524037
9305ac1e,Endocrinology,USA,4,0,0,1,26,14,1,11,0.3819631133233029,0.37826505918553277,0.5129971936547717
7510e425,Cardiology,Australia,1,0,1,0,18,25,10,5,0.5186860116400112,0.44382217396547674,0.4577092459834968
d3dbc66a,Oncology,UK,3,1,1,0,19,20,9,21,0.67798748516036,0.5482696102958022,1.0608950638097967
4899383e,Infectious Disease,Canada,1,0,0,1,8,9,7,25,0.10112511476664966,0.6403375013718859,2.555323291992649
fdb06d98,Neurology,Australia,4,0,1,0,22,24,8,33,0.7399575273118268,0.62516021031487,1.7141073990581193
a43d6fa0,Oncology,UK,1,1,1,1,5,7,9,39,0.7414407389127489,0.6676423031090017,7.781435265539951
3c7676ed,Oncology,Japan,3,0,0,1,16,7,3,31,0.5000840258432498,0.8600929142984115,1.6994178692630058
8d33ee61,Endocrinology,France,3,0,0,1,45,6,10,38,0.4090658011731566,0.8980454400531862,0.5365025670782424
23deb036,Endocrinology,Germany,1,0,1,0,46,25,11,5,0.8580777082033227,0.7635252705047177,0.32237352181843415
1a6e935c,Endocrinology,Australia,3,0,0,1,21,8,2,39,0.8061287338281051,0.17104801863196362,2.55838261304932
7bc0054c,Infectious Disease,UK,1,0,1,0,23,26,6,21,0.9849484796659516,0.9651631523589409,0.8880781828315955
1eb85442,Endocrinology,Canada,3,1,0,1,40,22,5,46,0.4347377248050569,0.9526582777123416,0.6602429274675026
1a72cf99,Oncology,France,1,1,1,1,11,6,4,12,0.9161493443713885,0.7405334150908184,1.1319155553175988
e14869c9,Endocrinology,USA,1,1,0,1,13,28,6,31,0.17866169730365705,0.5656951642617314,1.9194708511981347
9294bae9,Cardiology,Canada,1,1,0,1,12,10,6,11,0.47031945962576704,0.325556522502303,0.9903492555389837
03fcaa0a,Endocrinology,Japan,2,0,1,1,29,7,3,11,0.5188367068737931,0.7807160255489884,0.12362828354898558
68670df4,Infectious Disease,India,3,1,0,0,11,25,2,8,0.4967868845831124,0.8900741608446603,0.29476772446835037
b3585bf1,Cardiology,Australia,4,1,0,1,46,7,9,16,0.6625883695880114,0.698668840800944,0.3379056114055956
8cfca1e9,Oncology,USA,1,1,1,1,12,6,8,10,0.253187054954352,0.6661653695755937,0.5081377011998174
d1f2b3ff,Oncology,UK,2,1,0,1,28,7,4,24,0.8798069545536268,0.27370423411352757,1.3922728232958301
edbed79e,Neurology,Australia,4,1,0,0,21,21,6,32,0.5965876166856754,0.42201687060477067,1.7132403791841335
48a45abf,Cardiology,UK,1,1,0,1,16,18,3,40,0.913788593211938,0.7508225998292609,2.6213690944008836
8761005e,Neurology,USA,4,1,1,1,35,11,11,48,0.10236847961933628,0.11520886496610105,1.3776044354475248
f70baf85,Cardiology,UK,2,1,0,1,16,26,8,51,0.6669893022336968,0.6771378494699976,3.2459687125848813
26ea23d2,Cardiology,Canada,4,0,1,1,6,25,3,17,0.47121206216934963,0.7900032709092232,2.6066657036776815
b9029b6a,Infectious Disease,France,1,1,1,0,16,10,2,40,0.5545891555745118,0.40123403764370347,2.7203855298601125
db446d9c,Neurology,UK,4,0,0,1,31,12,7,7,0.7694240597022568,0.16855099228071013,0.8680780819273493
20068320,Infectious Disease,Japan,4,1,1,0,11,23,3,25,0.30443657350302067,0.8372074409955987,1.5979350779327417
15b502ce,Cardiology,France,1,1,1,0,17,23,9,14,0.28440949169294927,0.22765314653652047,0.7721591639665458
b5f54ceb,Oncology,Canada,2,1,1,0,40,16,3,37,0.7327070359634288,0.4337209953727962,1.1415682126105835
6fb6c4fd,Cardiology,Australia,2,0,1,0,5,9,8,48,0.5692291830497621,0.736528694561002,9.468562509169512
27affa71,Infectious Disease,Germany,4,0,0,1,39,9,2,19,0.31027518825552136,0.8352873888862903,0.0
5648b220,Neurology,Australia,3,1,0,1,34,18,9,12,0.5356167712024739,0.8761437266396642,0.04616645385018359
97470495,Neurology,UK,4,0,0,0,35,21,1,19,0.5136025651994436,0.577375472450004,0.5055311613198474
0fa60aee,Infectious Disease,UK,3,1,1,0,21,20,3,42,0.7222999846737804,0.528284526810279,2.0004465473115327
03eff463,Neurology,Japan,4,0,1,0,12,8,11,19,0.10239499325735146,0.8634855493162268,0.7134824950977028
f3281d27,Endocrinology,Canada,2,0,0,1,7,29,2,34,0.6280842391943346,0.6067693855427241,4.982845268280142
0c93217f,Oncology,Japan,4,0,1,0,14,12,7,34,0.6451103354610479,0.620785655573708,2.5226370232982593
2577d2ed,Oncology,India,4,1,0,0,38,7,5,16,0.7709591234691279,0.4905760311944206,0.616396324134161
e4753b48,Oncology,Canada,3,0,1,0,26,25,8,8,0.9003074194319042,0.4355325747289357,0.6689810538538312
b3f16864,Neurology,USA,2,0,0,0,8,9,2,50,0.49617081740051994,0.5324867715608462,5.968649377331816
c862a9eb,Neurology,USA,3,1,0,0,36,27,8,42,0.40826820187799595,0.42836274432651456,1.2937018929902795
f30e42a1,Cardiology,USA,4,0,0,1,33,28,7,21,0.19208833976015768,0.40919180497231467,0.4233656079945839
8778c3e3,Cardiology,Japan,1,1,1,0,15,29,11,23,0.4031522604039097,0.9942979078071045,1.1305600914646587
10db394d,Oncology,USA,4,1,0,1,17,11,5,5,0.16163619799996695,0.4025921446646633,0.03399459169690147
fc5f56ce,Endocrinology,Canada,4,0,1,1,8,22,2,43,0.8225381848073093,0.3307453727794004,5.895051741916868
3f8a804a,Cardiology,USA,3,1,1,1,6,28,10,33,0.8263055330612528,0.4185316808583639,5.996903699345748
029bcd9a,Cardiology,Germany,1,0,0,1,38,12,11,13,0.47551389156530033,0.6317032065724955,0.3498002167687906
ae2ef8bb,Neurology,USA,1,0,0,1,47,15,7,45,0.33367711048884174,0.9198914379608486,0.4213346468870739
93b81a0a,Endocrinology,UK,3,1,1,0,26,18,10,14,0.2062180679070446,0.809077825177985,0.0
5dabfa0b,Oncology,India,2,0,1,1,9,22,4,32,0.8661134494196617,0.8580170251681313,3.566447745918622
e5711fac,Cardiology,Japan,1,0,0,1,13,17,4,43,0.8897457505468648,0.8731077496154719,3.219746748403007
29f81fc3,Endocrinology,France,1,1,0,0,24,10,8,19,0.33966065313083266,0.9284755568021806,0.1646634763087536
0eaf2c9b,Endocrinology,India,3,1,1,1,25,17,6,51,0.6595844936209873,0.3115641096179919,2.3931423324645045
00796208,Oncology,Germany,2,0,0,0,21,5,9,31,0.3327882983113498,0.512529427933692,1.4346387340783102
545f1639,Endocrinology,Japan,2,1,0,0,16,15,11,20,0.30261396442922095,0.4466778999188019,1.0629317451622848
904d7ac5,Endocrinology,Canada,4,1,0,0,32,11,2,41,0.11908724556827377,0.4436892951521504,1.0629134149635018
247f59ef,Endocrinology,Australia,4,1,0,0,22,14,5,47,0.6194434758274562,0.6870552865319663,2.06056802453274
e841842f,Cardiology,Japan,3,1,1,0,7,6,6,18,0.23494738886700148,0.4616227542859691,2.4691090619678477
30b217dc,Oncology,UK,2,0,1,1,9,20,8,34,0.11113406458023876,0.6546972753254834,3.3018868164298283
efd86db4,Endocrinology,Canada,3,0,0,0,18,9,4,10,0.19436604790313555,0.444051427355027,0.3667897123887993
238504cb,Endocrinology,India,4,1,0,0,30,20,11,49,0.3823922724290324,0.3800153644519807,1.7335929073099379
e17ba62f,Cardiology,India,3,0,1,1,23,27,7,33,0.7022468711005405,0.41776946059886266,1.8025760103259258
f5375ff3,Oncology,USA,3,1,1,1,45,20,11,39,0.28236074799891264,0.8233813504123838,0.43202740382357807
42e8512d,Neurology,Canada,1,1,1,1,21,19,7,29,0.8988315062785046,0.6409459326060019,1.85201435054894
74fbbfe4,Cardiology,Australia,1,0,1,1,43,13,4,14,0.359639569344655,0.9765979597149531,0.0
9155a624,Oncology,UK,1,0,1,0,46,5,1,9,0.398103660481285,0.8493906037417595,0.0
1af3dec0,Endocrinology,USA,4,0,0,1,8,13,3,45,0.2961794619567796,0.537202547500637,5.339802228585778
8c4011a1,Oncology,USA,3,0,0,0,46,15,2,32,0.32842480336465457,0.3181387015846683,0.7425800546621123
076e0cb1,Oncology,Australia,1,1,1,1,39,9,3,31,0.16672160309782763,0.7065182003096306,0.0624556250941396
20359a8a,Oncology,Japan,1,1,1,1,28,10,5,18,0.36529352084457056,0.7539814245807421,0.3370679003710738
1eb1a92b,Neurology,India,1,0,0,1,45,12,11,32,0.8736557136405607,0.5177583818127631,0.9610051234815478
43a68093,Oncology,USA,4,1,1,1,17,19,1,9,0.719582087256052,0.30692991916962165,1.0543120603897633
00e926d8,Neurology,Germany,4,0,1,1,37,20,5,51,0.8877413834790548,0.6015144860769387,1.862634179149566
aa191de0,Endocrinology,Germany,3,0,0,0,19,22,2,15,0.19437311294142096,0.32844632712350197,0.5103070357599544
ff18d0b1,Neurology,India,3,0,0,0,19,16,4,19,0.5100549677579432,0.9459984858673939,0.5590260422697908
3f39ffff,Endocrinology,Germany,3,1,0,0,35,27,6,49,0.30632938568210355,0.6659958232303475,0.9338922771850127
d6f1dcbf,Endocrinology,Australia,1,1,0,1,47,8,9,41,0.7490940315005332,0.36273786550229337,1.0858655951365053
46ac350b,Neurology,Japan,2,0,1,0,32,29,10,12,0.9732140422533014,0.2941576195010721,1.0434242576318415
